,"(249, 0, 15)","(249, 16, 39)","(249, 40, 55)","(249, 56, 63)","(409, 0, 1)","(409, 2, 47)","(413, 0, 1)","(413, 2, 31)","(413, 32, 55)","(413, 56, 63)","(501, 0, 2)","(501, 3, 7)","(501, 8, 11)","(501, 12, 15)","(501, 16, 31)","(501, 32, 55)","(1312, 0, 21)","(296, 0, 7)","(296, 8, 23)","(296, 24, 31)","(201, 0, 23)","(201, 24, 29)","(201, 30, 31)","(201, 32, 55)","(272, 0, 23)","(272, 24, 31)","(272, 32, 39)","(272, 40, 47)","(272, 48, 55)","(288, 0, 15)","(288, 16, 31)","(288, 32, 47)","(401, 0, 15)","(401, 16, 31)","(401, 32, 47)","(401, 48, 55)","(401, 56, 63)","(417, 0, 55)","(645, 0, 1)","(645, 2, 7)","(768, 0, 37)","(768, 38, 39)","(768, 40, 47)","(776, 0, 63)","(1040, 0, 23)","(1040, 24, 37)","(1040, 38, 39)","(896, 0, 55)","(896, 56, 63)","(800, 0, 31)","(800, 32, 63)","(304, 0, 39)","(1650, 0, 7)","(840, 0, 31)","(1225, 0, 15)","(368, 0, 7)","(1217, 0, 23)","(1217, 24, 31)","(1217, 32, 63)","(1296, 0, 15)","(1296, 16, 23)","(1296, 24, 63)","(912, 0, 2)","(912, 3, 6)","(912, 7, 10)","(912, 11, 14)","(912, 15, 17)","(912, 18, 22)","(912, 23, 25)","(912, 26, 33)","(912, 34, 35)","(912, 36, 41)","(912, 42, 43)","(912, 44, 47)"
"(501, 0, 2)",-0.12168312648736113,-0.04985240201261028,-0.041234175858876954,-0.3691988437173985,-0.013822919573952337,-0.03720429873664997,-0.007677918629864767,-0.009795537469236289,-0.007702011726580112,-0.2934977655770745,1.0,-0.08400036035515575,-0.17697754114303488,0.4831865606485276,0.1832665650678189,-0.025821868882786318,0.4935390443971778,-0.15173589372727717,-0.19633011307873033,-0.0584474235453493,0.11215781098646524,0.22540001759613346,-0.009016060063253135,0.0005379827803926145,0.26601567136765036,0.02112109655973955,0.0006929249022977833,0.030174980479092957,0.02112109655973955,0.035608749409989676,0.08470045773065074,0.02388657089111709,0.03555844548800883,0.03507858172310504,0.03523292785671284,0.021281877704680426,0.021281877704680426,0.19884706896681337,-0.15155423553873898,-0.041651005762373676,0.12525119687405356,0.014243498223013858,-0.15214599423048372,0.08731917315363047,0.5782290651677376,-0.05644992806227518,-0.0062540255415635985,0.1211154417949891,-0.030640114316314866,-0.07237540910690458,-0.18751226588496697,0.11678474973913214,0.256728482076001,-0.2850809812662423,0.03934894278715634,0.025081027070641956,-0.3357753577931788,-0.08563241504683804,0.44878426900463003,-0.33603116672027106,-0.08560377251080699,-0.018788588556436257,-0.11430644666778311,0.11430644666778311,0.11430644666778311,0.11430644666778311,0.11430644666778311,0.11430644666778311,-0.1853526189579537,0.11430644666778311,0.11430644666778311,0.01574484847755838,0.11430644666778311,0.13919850556952632
"(501, 3, 7)",-0.042167211580701025,0.26189214551019063,-0.40879411325803033,0.3286820411110543,0.034579174218167905,-0.07359532904309289,0.014905923395700084,0.04333042479643617,0.04124902082755347,0.6561594509623756,-0.08400036035515575,1.0,-0.03649700965450248,-0.25185998732922404,-0.9699733139561268,0.005046501744915932,-0.2667703497502645,-0.04827157515087986,0.058208737890895125,0.008327409907930837,-0.4410710578017077,-0.2828675614443344,-0.0018046525199241345,-0.294052702866625,-0.3171607884416125,-0.2837010006783074,-0.29399545335488425,-0.19254457497488953,-0.2837010006783074,-0.3016510384628189,-0.3464203515025972,-0.2899776643665378,-0.3017115360201782,-0.301961812472479,-0.3018230571050785,-0.2836537054337723,-0.2836537054337723,-0.9114499027891844,-0.06026594565202092,0.12853009496921058,-0.48593444555448506,0.08606632165810373,-0.053797754768064684,0.18476532638868634,-0.37646314697685446,-0.11650956304000953,-0.11145840684741579,-0.4576401469232604,0.11230954831958606,0.048453847938631174,0.9725424898910606,-0.4338652111872784,-0.3228879931451391,0.5735867247603926,-0.3549991517138433,-0.03909978461612769,-0.14206421822481083,0.38090394678635997,-0.04387227723904435,-0.14123060764646192,0.38087369499132867,-0.3303914400743453,0.4260266211003777,-0.4260266211003777,-0.4260266211003777,-0.4260266211003777,-0.4260266211003777,-0.4260266211003777,-0.15920712828017572,-0.4260266211003777,-0.4260266211003777,-0.3240928765091451,-0.4260266211003777,-0.40013601197361
"(501, 8, 11)",0.08176557409070857,0.13271757700490117,0.06615822325132334,0.345932037394884,0.0011537805900771855,0.14188095485090765,0.0032609258862142457,-0.005767784597411992,-0.013416196909768113,0.03954594023184996,-0.17697754114303488,-0.03649700965450248,1.0,-0.2936178745552752,-0.006298341197502942,0.037817668626060195,-0.29640484642138554,0.19601600116367165,0.23036103700153615,0.050185282192640554,-0.04906018269259677,-0.09105752483768445,0.012727676486732552,-0.023698046506413138,-0.1121056591279929,-0.030286452630886876,-0.02382081461180234,-0.03907737687031715,-0.030286452630886876,0.008733462382268587,-0.02011147024688895,-0.021039865739528353,0.008719534694141827,0.010375227551594006,0.010782406953718234,-0.030472793394413555,-0.030472793394413555,-0.017956588385023606,0.20226323703125604,-0.024545936565277694,-0.06665991171808852,-0.013711294237463112,0.19839535958689464,0.011736735043249255,-0.2891007335160754,-0.014846612512820156,0.03637175907027593,-0.05516646078194111,0.00718310120091574,0.331380651333293,0.007318416975031008,-0.046422290389297974,-0.08508488344392452,0.019757527973857717,-0.0037371569979616575,0.014780850742966983,0.06682844241224208,0.03403969808211414,-0.10266590179609521,0.06673670691235821,0.03404147192244638,-0.009617092351031361,0.03949101567386618,-0.03949101567386618,-0.03949101567386618,-0.03949101567386618,-0.03949101567386618,-0.03949101567386618,0.044707540957878496,-0.03949101567386618,-0.03949101567386618,-0.02726134644031448,-0.03949101567386618,-0.05068284287345832
"(501, 12, 15)",-0.10835066205739952,-0.06510094748527519,0.1001289699872967,-0.8533374722535444,-0.010342075903958477,-0.060242369562582505,-0.0089273494895108,-0.02946441174242506,0.16108462778312838,-0.7131366340978724,0.4831865606485276,-0.25185998732922404,-0.2936178745552752,1.0,0.43344761800492215,0.1154742298336642,0.9791912555649602,-0.16887314852969704,-0.251991413009548,-0.11545313802443842,0.10861111965741142,0.17244642294133203,-0.008253440284674056,-0.04256981876557579,0.20552653115125855,-0.005325722489640838,-0.042421613063589984,0.02667567515106797,-0.005325722489640838,-0.07754350814822611,-0.018631062124757035,-0.05718401260155571,-0.07750231002690924,-0.0776044344011426,-0.0769883343487443,-0.0051076135764069955,-0.0051076135764069955,0.44546365744656286,-0.16348313664395975,-0.1249021451009432,0.15003449459953694,0.0318937142795607,-0.1660762097787768,-0.025242499271619052,0.8965771004296266,0.2210700200438978,-0.010412633553579869,0.1402562473612187,-0.03304745697988053,0.047281732505076265,-0.4407476268436523,0.129819919971384,0.21424290242850294,-0.5406383884000081,0.2595682163178915,-0.04989732520322907,-0.28235996846386335,-0.2843396822870979,0.4506269880376599,-0.282927367848726,-0.2843141937089141,0.1724106937788018,-0.1297573321750251,0.1297573321750251,0.1297573321750251,0.1297573321750251,0.1297573321750251,0.1297573321750251,-0.1094277513582748,0.1297573321750251,0.1297573321750251,-0.011328033752391314,0.1297573321750251,0.1374157245721995
"(501, 16, 31)",-0.0001827187587001174,-0.26785778867309257,0.38363976337644096,-0.4749767757977671,-0.03292677901958967,0.04113363351364438,-0.014920631320350822,-0.0237903565208526,-0.046237183841406584,-0.7438925756255089,0.1832665650678189,-0.9699733139561268,-0.006298341197502942,0.43344761800492215,1.0,0.019688004737645228,0.45189351121372545,0.025398302345493715,-0.08536396929619791,-0.02940264407541552,0.4163124576816198,0.2780746495706836,0.0027600599279332242,0.23240616641971543,0.31089684914414273,0.2309071733424769,0.23238277482849917,0.1600668944354788,0.2309071733424769,0.23483450837521225,0.2882847938962872,0.24288961259887049,0.2349215409103844,0.23489256435933312,0.23494678137093963,0.2309027699945677,0.2309027699945677,0.9117991350281924,0.03669685488549229,-0.11923193194958616,0.4668964639191155,-0.07369311310565657,0.031295306953417916,-0.16713818916482284,0.5325313241521549,0.15606494263777354,0.09805428280520251,0.4360417478618516,-0.10656565402596245,-0.06279344904682603,-0.9968584021965486,0.41127512863018684,0.3369296747554843,-0.6279213821680579,0.36427602901089984,0.018519812355296025,0.04724216465226232,-0.3995843081542723,0.14680761273743373,0.04636637049978437,-0.3995561270531714,0.3242264826324037,-0.403769801811618,0.403769801811618,0.403769801811618,0.403769801811618,0.403769801811618,0.403769801811618,0.11687949480624535,0.403769801811618,0.403769801811618,0.2808774983435688,0.403769801811618,0.38264730874979924
"(501, 32, 55)",0.17840306937720732,0.10597729464367389,-0.033033264959921795,0.06366165312648073,0.02850155614150696,-0.024208770101130365,0.014590047871601385,0.03424024844816027,0.06480554937852359,0.10106789333383144,-0.025821868882786318,0.005046501744915932,0.037817668626060195,0.1154742298336642,0.019688004737645228,1.0,0.10201129479260516,-0.10651595622817228,-0.146802630281614,-0.04349447821841135,-0.8653040445322004,-0.05821163159315799,-0.009590129237599207,-0.03275364833491721,-0.051491550171203465,-0.0325343291720375,-0.032742238280205005,0.28998095679563934,-0.0325343291720375,-0.13489316901947374,-0.12681547731930265,-0.819754009597929,-0.13488445903220858,-0.13475729185171972,-0.13777116000640444,-0.032533708749708116,-0.032533708749708116,-0.1377173392771482,-0.09634697788146072,-0.0972632487005458,-0.8241843614794649,0.10721509928402265,-0.09935203350897616,0.04060033495849573,-0.07503252992787507,-0.020119041980659842,0.024126782765193946,-0.8302110413715164,0.215004605535851,0.09572361109856095,-0.00024024445519599895,-0.8159860543239063,-0.5687635626575095,0.03797631775306427,0.04831346381204303,-0.17741448748279873,0.060886391837397205,0.05890881632624472,-0.05219132708348613,0.06028448048795522,0.0588434598018965,0.012783797710623655,0.8085641626443463,-0.8085641626443463,-0.8085641626443463,-0.8085641626443463,-0.8085641626443463,-0.8085641626443463,-0.06019687921051313,-0.8085641626443463,-0.8085641626443463,-0.8196560505965489,-0.8085641626443463,-0.8017725391285333
"(1312, 0, 21)",-0.23713018828624263,-0.10674010010264035,0.10703725181545967,-0.8647146646999557,-0.005436318846501955,-0.012087683746875152,-0.004254316662596266,-0.02990306510473114,-0.02695039513041063,-0.7232563937762927,0.4935390443971778,-0.2667703497502645,-0.29640484642138554,0.9791912555649602,0.45189351121372545,0.10201129479260516,1.0,-0.17725912722539808,-0.26673154467759924,-0.11707093920482514,0.12802063383148277,0.17751982938456307,-0.0099525048275419,-0.041025150319592384,0.21244672239644485,-0.0031268243505279117,-0.04087409696334762,0.022307146823460813,-0.0031268243505279117,-0.07454795433776999,-0.014648348358663202,-0.043217883972278374,-0.07451893110626112,-0.07462535389310092,-0.07400413239818703,-0.0029013486731297947,-0.0029013486731297947,0.463803151665356,-0.1718580517110867,-0.12679253924299308,0.16951734451200903,0.03153165055168723,-0.17445257203986742,-0.028494430338611446,0.9181563961327166,0.22685078012350177,-0.009028759675663859,0.15822614366525076,-0.037651341505387584,-0.11629776951760816,-0.45935300038338245,0.14982255953028611,0.22990592076180047,-0.5587387594758189,0.25897462914542496,0.031815164534670905,-0.2837100718124828,-0.29573034524302794,0.45954323970752003,-0.2842852621484338,-0.29570443182322836,0.18056231981707074,-0.14507514798581014,0.14507514798581014,0.14507514798581014,0.14507514798581014,0.14507514798581014,0.14507514798581014,-0.11000737347995006,0.14507514798581014,0.14507514798581014,0.00025064045564231766,0.14507514798581014,0.15247697330220777
"(296, 0, 7)",0.12542139587769258,0.027042684513547143,0.11627276103767416,0.1257766215309071,-0.020524091103978133,-0.06126456499501039,-0.004454103408097941,0.04813345353927552,0.026252588222922337,0.09257006027935502,-0.15173589372727717,-0.04827157515087986,0.19601600116367165,-0.16887314852969704,0.025398302345493715,-0.10651595622817228,-0.17725912722539808,1.0,0.9207885361064887,0.141374838756206,0.11773643834977658,-0.48761733837989996,0.03484241792110963,-0.424583724562618,-0.5555506870062276,-0.42193541281420927,-0.4246358766267412,-0.4994393783419273,-0.42193541281420927,-0.3698818018725988,-0.4223895661158236,0.18363360805961773,-0.3698990028354764,-0.37002759357025944,-0.3704648381849933,-0.4219273609869224,-0.4219273609869224,0.04820279111776919,0.9923496225027476,0.20315675415525974,0.10121733202583633,-0.01097688074167568,0.9952246115065768,-0.013848304483831411,-0.22189057449551183,-0.015295796737030283,0.06370376409970177,0.11085606519582018,-0.03660496750606509,0.1016230259887306,-0.0247149397157635,0.11310129907857665,0.004484325567280376,-0.000536992463481527,0.009019784731068974,-0.03292074501081446,0.04691815517353068,0.08857531980521666,-0.12704019140296485,0.04741462156157782,0.08858462467064601,-0.011349143066390458,-0.11303699499257486,0.11303699499257486,0.11303699499257486,0.11303699499257486,0.11303699499257486,0.11303699499257486,0.0758824853769361,0.11303699499257486,0.11303699499257486,0.13609728138760793,0.11303699499257486,0.11202164050431154
"(296, 8, 23)",0.1526105883397447,0.09205743694858781,0.06049932879928723,0.20366668832291931,-0.020332213055141646,-0.06517677640172315,-0.006036533421962011,0.07931114407385063,0.055578683488015784,0.18275777488032272,-0.19633011307873033,0.058208737890895125,0.23036103700153615,-0.251991413009548,-0.08536396929619791,-0.146802630281614,-0.26673154467759924,0.9207885361064887,1.0,0.10022794403560474,0.0981783086834826,-0.4456871725772179,0.033049141837266725,-0.3947319705756114,-0.5123793559251876,-0.3918178212303486,-0.39478011551232844,-0.44806132128991244,-0.3918178212303486,-0.3124053503224051,-0.37563209218256033,0.1719425585326054,-0.31244919703592594,-0.31263469311458614,-0.31319897440148614,-0.39181098414646376,-0.39181098414646376,-0.058211405852323955,0.9032515161086325,0.3375401813853122,0.07074392162008852,-0.013780649104254762,0.9124226532590063,0.030357951737773836,-0.31890668506487396,-0.05038501009464589,0.04411430239556425,0.09074548536317782,-0.030496757568199757,0.1420444164618869,0.08850043464810062,0.09866352165143596,-0.002480825177664898,0.10960350875957121,-0.06431602783768385,-0.05774043333214107,0.010517551095922782,0.1505097915050276,-0.12078595575769864,0.011469784137202954,0.15052865345232744,-0.07940514603060735,-0.10058254286895446,0.10058254286895445,0.10058254286895445,0.10058254286895445,0.10058254286895445,0.10058254286895445,0.03690086110398591,0.10058254286895445,0.10058254286895445,0.1383723472801366,0.10058254286895445,0.10088007901130036
"(296, 24, 31)",0.03261293157071553,-0.010144881829105412,-0.03324308363589571,0.10002662286033313,-0.01166531816499865,-0.00882462523075351,0.00022344986525290418,0.00658058047244682,0.025167329813845583,0.09408303009939142,-0.0584474235453493,0.008327409907930837,0.050185282192640554,-0.11545313802443842,-0.02940264407541552,-0.04349447821841135,-0.11707093920482514,0.141374838756206,0.10022794403560474,1.0,0.029568131443443252,-0.08445525323064636,0.0009450909980211368,-0.07429799744763417,-0.0977750044675258,-0.07369172029452552,-0.07427459441742557,-0.07655255531899141,-0.07369172029452552,-0.03467902077542011,-0.05254634878650927,0.059120689565406,-0.03466591659650593,-0.03473658673050402,-0.034830209078152166,-0.07369027457394171,-0.07369027457394171,-0.02512299143833812,0.15460451239597395,0.06154707138266685,0.023050439952130606,-0.011908398789031579,0.140368294800337,0.03355394979689114,-0.11323450810592121,-0.03289030092963913,0.018983974946768647,0.02254117270027954,-0.010640256863802796,0.015113905777187044,0.02909635778863202,0.02172886331062745,0.010493117974727082,0.09032103925430397,-0.05209989922194178,0.003942072326547326,-0.005654657534350348,0.07223612551183285,-0.024169578711320708,-0.005378010177635125,0.07223664304041343,-0.04607168912588997,-0.021263573731240965,0.021263573731240965,0.021263573731240965,0.021263573731240965,0.021263573731240965,0.021263573731240965,-0.006921751921450793,0.021263573731240965,0.021263573731240965,0.03812063813859871,0.021263573731240965,0.02030448884779304
"(201, 0, 23)",-0.12607107872239945,-0.1778239776673364,0.23451481837557922,-0.2875128555097686,-0.04265792314786904,0.041490598612241254,-0.020529601760964744,0.006100451221243975,-0.07408053066943945,-0.4556303303686229,0.11215781098646524,-0.4410710578017077,-0.04906018269259677,0.10861111965741142,0.4163124576816198,-0.8653040445322004,0.12802063383148277,0.11773643834977658,0.0981783086834826,0.029568131443443252,1.0,0.18383758883413584,0.007090005732284299,0.1428648577430456,0.19766277617343256,0.14191840281642848,0.14284117054922107,-0.19014471571125088,0.14191840281642848,0.24850315430325765,0.25595348399476164,0.8642668353055782,0.24824050403033557,0.24809551485700237,0.2485882981325218,0.14191534618804463,0.14191534618804463,0.5869102544822277,0.11309139997079953,0.023930842060126398,0.9764159071579686,-0.12804204216014303,0.11248660804992161,-0.11974528380769749,0.32586746945369127,0.09420993191666593,0.0407826363045778,0.9779624205446461,-0.25336046140584206,-0.11634182043604391,-0.4410980585312987,0.965685911020723,0.6690071024877359,-0.35966215828886794,0.15505237150812273,0.20838407158642244,-0.00870592963686425,-0.2543211269596542,0.11236019429953406,-0.008605155331772626,-0.25424261183830194,0.16599252189042926,-0.9496926171229291,0.9496926171229291,0.9496926171229291,0.9496926171229291,0.9496926171229291,0.9496926171229291,0.11375188906946106,0.9496926171229291,0.9496926171229291,0.8985404963569469,0.9496926171229291,0.9332183619004145
"(201, 24, 29)",-0.04557536697537785,-0.06907928796319023,0.03659649530193505,-0.16953911425469825,0.003423224408876807,0.0815089821855231,-0.0036040234286225112,-0.012939379743374108,-0.0034301031318290324,-0.29245388523602606,0.22540001759613346,-0.2828675614443344,-0.09105752483768445,0.17244642294133203,0.2780746495706836,-0.05821163159315799,0.17751982938456307,-0.48761733837989996,-0.4456871725772179,-0.08445525323064636,0.18383758883413584,1.0,-0.23562580756976062,0.6625501763959153,0.8734860021614461,0.6584364300482319,0.6626188767057447,0.6407506581152939,0.6584364300482319,0.6564320339205711,0.7316692417442808,0.09842225060443749,0.6563594309594238,0.6563092295905568,0.6547712216669812,0.6584037400458125,0.6584037400458125,0.29607150623777695,-0.49045742544269655,-0.05541324069521071,0.20116353507451712,-0.029049519258649324,-0.4897683218406052,-0.08157113760764015,0.25271197223249675,0.020890105948095216,0.004188546305426861,0.19693070268277996,-0.04809095816474943,-0.04632845062955517,-0.2835278866335465,0.19141610056046812,0.16461807693899802,-0.1938360682227857,0.1378195842935726,0.03144831601102026,0.03650086568188637,-0.20554510365212167,0.08636476674367435,0.036266414635032766,-0.20551549327747307,0.13590652698110764,-0.18898366288249213,0.18898366288249213,0.18898366288249213,0.18898366288249213,0.18898366288249213,0.18898366288249213,0.03466598720156329,0.18898366288249213,0.18898366288249213,0.14716500676805394,0.18898366288249213,0.18643708115607466
"(201, 30, 31)",0.008768994418984507,0.012109481175407957,0.006674915944871519,0.013015272933514477,0.017744524167456796,-0.006384509157739534,-0.001760720608883601,-0.00018871326098889366,0.0067290097164967415,0.010741154525966256,-0.009016060063253135,-0.0018046525199241345,0.012727676486732552,-0.008253440284674056,0.0027600599279332242,-0.009590129237599207,-0.0099525048275419,0.03484241792110963,0.033049141837266725,0.0009450909980211368,0.007090005732284299,-0.23562580756976062,1.0,-0.030113694975055817,-0.04762943135258201,-0.027836794811264356,-0.03012490909213464,-0.038163375884643906,-0.027836794811264356,-0.026218717275863397,-0.03230527224878518,0.012816338592792072,-0.026203887395790867,-0.02614951040076464,-0.02620102067345467,-0.0278213153700741,-0.0278213153700741,-0.003981952297708732,0.03570542498918839,0.0002247409861915677,0.004957584187072869,-0.0063824051194724596,0.035608678643103304,0.010321098673735159,-0.010414229680160042,0.001371054462815337,0.013151306799835515,0.0071982289748810735,-0.0067529986002652755,0.01199236567628808,-0.0016575566550688834,0.008571643365309144,0.000965024979362989,0.014292787137517358,-0.015625944570934112,-0.021844508669437043,-0.010989602199792864,0.01771070817775658,0.0015261662150448307,-0.010978874611908891,0.01771804119081564,-0.016314971416717717,-0.009266304041945558,0.009266304041945558,0.009266304041945558,0.009266304041945558,0.009266304041945558,0.009266304041945558,0.007211369635249671,0.009266304041945558,0.009266304041945558,0.013264273318108078,0.009266304041945558,0.009065857591257229
"(201, 32, 55)",0.012791363176415691,-0.06566945906033558,0.06384538796043818,0.037739761848290206,0.0031371850530265443,0.13481201388674546,0.001582398430047223,-0.01240892350349551,-0.007846363564969962,-0.19162095437591975,0.0005379827803926145,-0.294052702866625,-0.023698046506413138,-0.04256981876557579,0.23240616641971543,-0.03275364833491721,-0.041025150319592384,-0.424583724562618,-0.3947319705756114,-0.07429799744763417,0.1428648577430456,0.6625501763959153,-0.030113694975055817,1.0,0.7676432349514131,0.9790420449637875,0.9999726611085824,0.860148902267477,0.9790420449637875,0.9018843780103837,0.9424534432648244,0.2476702430140581,0.9016008509778939,0.9020397338619481,0.8992092091519066,0.9786860387019419,0.9786860387019419,0.25216553987629087,-0.42693528277551057,-0.05280724648977656,0.15882795975084876,-0.030948125319218332,-0.42650059737877066,-0.18767973702211216,0.07369273430822174,-0.015949600868331026,-0.004362205629566704,0.15359769463320036,-0.03691388000134186,-0.026247262159517597,-0.2377901545518892,0.14810608631622935,0.07478789779093867,-0.17904610684510752,0.17075069335771975,0.03180073649614734,0.15472692786029085,-0.23753392781350344,-0.07598489788150571,0.1545405604464001,-0.23749575995686634,0.20396358224297123,-0.14496330425820483,0.14496330425820483,0.14496330425820483,0.14496330425820483,0.14496330425820483,0.14496330425820483,0.15726850260489342,0.14496330425820483,0.14496330425820483,0.1429423469669962,0.14496330425820483,0.14277593966531213
"(272, 0, 23)",-0.056251152107523295,-0.08670480865932721,0.04056126752445027,-0.1956360294538034,-0.0018845060003186088,0.09724653087101202,-0.0022534351930022733,-0.016141570602830436,-0.010221667724910838,-0.3366431882744612,0.26601567136765036,-0.3171607884416125,-0.1121056591279929,0.20552653115125855,0.31089684914414273,-0.051491550171203465,0.21244672239644485,-0.5555506870062276,-0.5123793559251876,-0.0977750044675258,0.19766277617343256,0.8734860021614461,-0.04762943135258201,0.7676432349514131,1.0,0.7650024873881044,0.7677798525488763,0.747817152187936,0.7650024873881044,0.7553571343392925,0.8415561679974679,0.10632253794601675,0.7551706674053482,0.7551664875499193,0.7535107369757345,0.76498288041633,0.76498288041633,0.33858017182249683,-0.5587122756940335,-0.06902462922672681,0.21877778776238196,-0.028926352912625297,-0.5581246131456895,-0.09768495353631136,0.2987533471211087,0.009648585900532887,0.0032835754166139464,0.21195412240582584,-0.05183407623162547,-0.06201731625809964,-0.31823869076645045,0.20454014422276676,0.17760581510767331,-0.23114794462285568,0.1666006743526772,0.04407091263589629,0.05297456290096327,-0.2375047256470046,0.09148717284135874,0.05269957371634238,-0.23746561143261455,0.16266311038984027,-0.2004643447625999,0.20046434476259978,0.20046434476259978,0.20046434476259978,0.20046434476259978,0.20046434476259978,0.04797802511620555,0.20046434476259978,0.20046434476259978,0.15388512421985548,0.20046434476259978,0.19793857102524112
"(272, 24, 31)",-0.001724133782793144,-0.0651302705619586,0.061530198517205245,0.0015918319660039506,0.0035694565493918527,0.14388114417319053,0.0006738781051214374,-0.012332080560671798,-0.009112614892631859,-0.20946348184983463,0.02112109655973955,-0.2837010006783074,-0.030286452630886876,-0.005325722489640838,0.2309071733424769,-0.0325343291720375,-0.0031268243505279117,-0.42193541281420927,-0.3918178212303486,-0.07369172029452552,0.14191840281642848,0.6584364300482319,-0.027836794811264356,0.9790420449637875,0.7650024873881044,1.0,0.979218986427583,0.8741555767235989,1.0,0.9141568542582958,0.9493982524509275,0.25638861355123876,0.913951994012118,0.9144115616631813,0.9127729249470139,0.9999631009732709,0.9999631009732709,0.250537868977036,-0.42427623592286523,-0.052478290319177306,0.15779871783507413,-0.026064014036965195,-0.4238440071681089,-0.1715054011346081,0.10526038224925205,-0.020123689824500964,-0.007456681048796031,0.15259970798619324,-0.03712289848975137,-0.028130278943964516,-0.23625654277436323,0.14714324149499822,0.09096238410442462,-0.1865256066652969,0.16010642455325988,0.0316009036523406,0.14067139881848345,-0.23356388383879417,-0.05524982329866332,0.14048278010665846,-0.23352567957614256,0.18888459080522635,-0.14402069731099945,0.14402069731099945,0.14402069731099945,0.14402069731099945,0.14402069731099945,0.14402069731099945,0.13807515977280083,0.14402069731099945,0.14402069731099945,0.13600742240530397,0.14402069731099945,0.14021419375410843
"(272, 32, 39)",0.012721968419068405,-0.065665692023472,0.06380786984002505,0.03758112263426256,0.003160746462116462,0.13486809283397003,0.0016038189216558058,-0.01241042085649625,-0.007849346511487974,-0.1916905098477593,0.0006929249022977833,-0.29399545335488425,-0.02382081461180234,-0.042421613063589984,0.23238277482849917,-0.032742238280205005,-0.04087409696334762,-0.4246358766267412,-0.39478011551232844,-0.07427459441742557,0.14284117054922107,0.6626188767057447,-0.03012490909213464,0.9999726611085824,0.7677798525488763,0.979218986427583,1.0,0.860359253681219,0.979218986427583,0.90211901795121,0.9425839302063371,0.2476702066216928,0.9018354715310579,0.9022743924414947,0.8994577784891404,0.9788630076766383,0.9788630076766383,0.25213891950901635,-0.42698755335517674,-0.05281365037795071,0.1588056144654316,-0.03092969777104227,-0.42655256246261936,-0.1876772264260605,0.07386130032203057,-0.01596197430373549,-0.004372004621962224,0.15357488927947366,-0.03691372274929548,-0.026290347241427436,-0.23776632807584439,0.14808355349061725,0.07479035145138531,-0.17905871787579225,0.17074341427192735,0.03180284774843111,0.1547018255008256,-0.23756593010986773,-0.07595706427003925,0.15451542676031182,-0.23752776508771126,0.20394828897542783,-0.14494105483825853,0.14494105483825853,0.14494105483825853,0.14494105483825853,0.14494105483825853,0.14494105483825853,0.15723268469566992,0.14494105483825853,0.14494105483825853,0.1429098182975108,0.14494105483825853,0.14276161090233402
"(272, 40, 47)",0.04761197372926794,-0.04332021812252142,-0.027205451854254072,0.0152902119694505,0.015218541013753657,0.11277423742548501,0.008346111289593056,-0.010099162269159415,0.026769697589159636,-0.13347402263769154,0.030174980479092957,-0.19254457497488953,-0.03907737687031715,0.02667567515106797,0.1600668944354788,0.28998095679563934,0.022307146823460813,-0.4994393783419273,-0.44806132128991244,-0.07655255531899141,-0.19014471571125088,0.6407506581152939,-0.038163375884643906,0.860148902267477,0.747817152187936,0.8741555767235989,0.860359253681219,1.0,0.8741555767235989,0.8060915529359141,0.8456328300585311,-0.09647173471213104,0.8060696100198511,0.8063936755196812,0.8051224118662025,0.8742609216577378,0.8742609216577378,0.11815211081122365,-0.5017926527952045,-0.04341854170154574,-0.16072125869209733,0.021235324762463825,-0.5001633789437523,-0.11674388505229834,0.051221789009404925,-0.04812113265530752,-0.014022821518984593,-0.1805558802186769,0.05124810153437992,0.009349649252123962,-0.15657492927910538,-0.1888994147780923,-0.13598519876023757,-0.07664278197089729,0.12819381387904735,-0.05218599358882905,0.159270263422982,-0.1552818662513381,-0.08889728814489091,0.15903205976249074,-0.1552815316429604,0.142759075673897,0.20602365084107618,-0.20602365084107618,-0.20602365084107618,-0.20602365084107618,-0.20602365084107618,-0.20602365084107618,0.0876038393485194,-0.20602365084107618,-0.20602365084107618,-0.20758336479524564,-0.20602365084107618,-0.20759086261845364
