time,brake,rpm,speed
100.613,0,0.337165331,0.612113402
100.625,0,0.337165331,0.613917526
100.637,0,0.336409015,0.612371134
100.649,0,0.336409015,0.613402062
100.661,0,0.335803963,0.614261168
100.673,0,0.335803963,0.612800687
100.686,0,0.336560278,0.614003436
100.697,0,0.336560278,0.613487973
100.709,0,0.334291333,0.611340206
100.721,0,0.334291333,0.613402062
100.733,0,0.333988807,0.611512027
100.745,0,0.333988807,0.613230241
100.758,0,0.33414007,0.612457045
100.77,0,0.335198911,0.613058419
100.782,0,0.335198911,0.614175258
100.793,0,0.333535017,0.613659794
100.806,0,0.333535017,0.611512027
100.819,0,0.333535017,0.61314433
100.83,0,0.333535017,0.61185567
100.842,0,0.332324913,0.613402062
100.854,0,0.332324913,0.612714777
100.866,0,0.333535017,0.61314433
100.878,0,0.333535017,0.613745704
100.89,0,0.333081228,0.614003436
100.902,0,0.333081228,0.609020619
100.914,0,0.333988807,0.617010309
100.926,0,0.333988807,0.609965636
100.938,0,0.333988807,0.613230241
100.95,0,0.333988807,0.614175258
100.963,0,0.33368628,0.612027491
100.975,0,0.33368628,0.614175258
100.986,0,0.334291333,0.613659794
100.999,0,0.334291333,0.611340206
101.011,0,0.335047648,0.612972509
101.023,0,0.335047648,0.612628866
101.035,0,0.3356527,0.614690722
101.047,0,0.3356527,0.61314433
101.059,0,0.33414007,0.613230241
101.071,0,0.33414007,0.614261168
101.083,0,0.333383754,0.612886598
101.095,0,0.333383754,0.610824742
101.107,0,0.33368628,0.613487973
101.119,0,0.33368628,0.612972509
101.131,0,0.333535017,0.614089347
101.144,0,0.333535017,0.612972509
101.156,0,0.333837543,0.612714777
101.168,0,0.333837543,0.614003436
101.18,0,0.332476176,0.614003436
101.192,0,0.332476176,0.611254296
101.204,0,0.331568598,0.61314433
101.216,0,0.331568598,0.611254296
101.228,0,0.332476176,0.612886598
101.24,0,0.332476176,0.614003436
101.253,0,0.332627439,0.612113402
101.264,0,0.331568598,0.614003436
101.276,0,0.331568598,0.613230241
101.288,0,0.331266072,0.611597938
101.3,0,0.331266072,0.613230241
101.312,0,0.330812283,0.611512027
101.324,0,0.330812283,0.613745704
101.337,0,0.331417335,0.614862543
101.349,0,0.331417335,0.613316151
101.361,0,0.332476176,0.612199313
101.373,0,0.332476176,0.612886598
101.385,0,0.33217365,0.612714777
101.397,0,0.33217365,0.612800687
101.409,0,0.331871124,0.611597938
101.422,0,0.331871124,0.613230241
101.433,0,0.332476176,0.614261168
101.445,0,0.332476176,0.612886598
101.458,0,0.332476176,0.612457045
101.469,0,0.332476176,0.614175258
101.481,0,0.332778702,0.612628866
101.493,0,0.332778702,0.612113402
101.505,0,0.33414007,0.611340206
101.517,0,0.33414007,0.613316151
101.529,0,0.333837543,0.614776632
101.541,0,0.333837543,0.613573883
101.553,0,0.334745122,0.612027491
101.565,0,0.334745122,0.614003436
101.578,0,0.335350174,0.613487973
101.59,0,0.335350174,0.612886598
101.602,0,0.335047648,0.611340206
101.614,0,0.335047648,0.612886598
101.626,0,0.335501437,0.6145189
101.638,0,0.335501437,0.613745704
101.651,0,0.335350174,0.612972509
101.662,0,0.335350174,0.6145189
101.674,0,0.335350174,0.612628866
101.687,0,0.335350174,0.61314433
101.698,0,0.336257752,0.612972509
101.71,0,0.336257752,0.612800687
101.722,0,0.335955226,0.6145189
101.735,0,0.335955226,0.614862543
101.746,0,0.335955226,0.612800687
101.759,0,0.335350174,0.614003436
101.771,0,0.335350174,0.613230241
101.783,0,0.3356527,0.613745704
101.795,0,0.3356527,0.613745704
101.807,0,0.335501437,0.612800687
101.82,0,0.335501437,0.613917526
101.831,0,0.336409015,0.615292096
101.843,0,0.336409015,0.612800687
101.855,0,0.335501437,0.613917526
101.867,0,0.335501437,0.6145189
101.88,0,0.3356527,0.613316151
101.891,0,0.3356527,0.613316151
101.903,0,0.336560278,0.613230241
101.917,0,0.336560278,0.614003436
101.928,0,0.336862804,0.615721649
101.94,0,0.336862804,0.61314433
101.952,0,0.337014067,0.613831615
101.964,0,0.337014067,0.614175258
101.977,0,0.337014067,0.612972509
101.988,0,0.337014067,0.613831615
102,0,0.337770383,0.612972509
102.012,0,0.337770383,0.61443299
102.024,0,0.336862804,0.616494845
102.036,0,0.336862804,0.612628866
102.048,0,0.337014067,0.613230241
102.06,0,0.337014067,0.614003436
102.072,0,0.337014067,0.612972509
102.084,0,0.337014067,0.613745704
102.096,0,0.335803963,0.613316151
102.109,0,0.335803963,0.613745704
102.121,0,0.335803963,0.614261168
102.133,0,0.335803963,0.613487973
102.145,0,0.335955226,0.612972509
102.157,0,0.335955226,0.613745704
102.169,0,0.334442596,0.61443299
102.181,0,0.334442596,0.613659794
102.193,0,0.333837543,0.613230241
102.205,0,0.333837543,0.614003436
102.217,0,0.333837543,0.615034364
102.229,0,0.333837543,0.614690722
102.242,0,0.33217365,0.61314433
102.253,0,0.33217365,0.614690722
102.266,0,0.332627439,0.612972509
102.277,0,0.333232491,0.613745704
102.289,0,0.333232491,0.614003436
102.301,0,0.331417335,0.614604811
102.314,0,0.331417335,0.614261168
102.326,0,0.33066102,0.614690722
102.338,0,0.33066102,0.612199313
102.35,0,0.330963546,0.613487973
102.362,0,0.330963546,0.613487973
102.374,0,0.331568598,0.614690722
102.386,0,0.331568598,0.61443299
102.398,0,0.33066102,0.61314433
102.41,0,0.33066102,0.615463918
102.423,0,0.330963546,0.614690722
102.434,0,0.330963546,0.612027491
102.447,0,0.329904704,0.613831615
102.458,0,0.329904704,0.612371134
102.47,0,0.328543337,0.61580756
102.482,0,0.328543337,0.612800687
102.494,0,0.33066102,0.612457045
102.506,0,0.33066102,0.6145189
102.519,0,0.328392074,0.614690722
102.531,0,0.328392074,0.613058419
102.543,0,0.327484496,0.613402062
102.555,0,0.327484496,0.612714777
102.567,0,0.328845863,0.6145189
102.579,0,0.328845863,0.61443299
102.591,0,0.328543337,0.612972509
102.604,0,0.328543337,0.614690722
102.615,0,0.328089548,0.6145189
102.627,0,0.328089548,0.611512027
102.64,0,0.33020723,0.613745704
102.651,0,0.33020723,0.612972509
102.663,0,0.329148389,0.615034364
102.675,0,0.329148389,0.615206186
102.687,0,0.328392074,0.613230241
102.699,0,0.328392074,0.613831615
102.711,0,0.329904704,0.615206186
102.723,0,0.329904704,0.612886598
102.736,0,0.329602178,0.613917526
102.748,0,0.329602178,0.612457045
102.76,0,0.3286946,0.614690722
102.772,0,0.3286946,0.615034364
102.785,0,0.33066102,0.614175258
102.796,0,0.329148389,0.614175258
102.808,0,0.329148389,0.615292096
102.82,0,0.329753441,0.613659794
102.833,0,0.329753441,0.612972509
102.845,0,0.330963546,0.612886598
102.856,0,0.330963546,0.6145189
102.868,0,0.329904704,0.615463918
102.88,0,0.329904704,0.61443299
102.892,0,0.33066102,0.613230241
102.904,0,0.33066102,0.614862543
102.916,0,0.331417335,0.614776632
102.929,0,0.331417335,0.614261168
102.941,0,0.331568598,0.612972509
102.953,0,0.331568598,0.613402062
102.965,0,0.333535017,0.615034364
102.977,0,0.333535017,0.615292096
102.989,0,0.332929965,0.613316151
103.001,0,0.332929965,0.614948454
103.013,0,0.333988807,0.614003436
103.025,0,0.333988807,0.61314433
103.037,0,0.333988807,0.61314433
103.049,0,0.333988807,0.613917526
103.061,0,0.335198911,0.615378007
103.073,0,0.335198911,0.61580756
103.085,0,0.335198911,0.612972509
103.098,0,0.335198911,0.614175258
103.11,0,0.335350174,0.614690722
103.122,0,0.335350174,0.613487973
103.134,0,0.3356527,0.612972509
103.146,0,0.3356527,0.61580756
103.158,0,0.336106489,0.61443299
103.17,0,0.336106489,0.6145189
103.182,0,0.336106489,0.613745704
103.194,0,0.336106489,0.6145189
103.206,0,0.3356527,0.614690722
103.218,0,0.3356527,0.614261168
103.23,0,0.336106489,0.613917526
103.243,0,0.336106489,0.613745704
103.254,0,0.335803963,0.614776632
103.266,0,0.335803963,0.616237113
103.279,0,0.334896385,0.613402062
103.29,0,0.3356527,0.613487973
103.303,0,0.3356527,0.614690722
103.315,0,0.335350174,0.613831615
103.327,0,0.335350174,0.615206186
103.339,0,0.335198911,0.613487973
103.351,0,0.335198911,0.614261168
103.363,0,0.335198911,0.615893471
103.375,0,0.335198911,0.614690722
103.387,0,0.335955226,0.613402062
103.399,0,0.335955226,0.613316151
103.411,0,0.335803963,0.613917526
103.424,0,0.335803963,0.614347079
103.435,0,0.335955226,0.612886598
103.447,0,0.335955226,0.61443299
103.459,0,0.335955226,0.615979381
103.472,0,0.335955226,0.614261168
103.484,0,0.334745122,0.612628866
103.495,0,0.334745122,0.614261168
103.507,0,0.335955226,0.613745704
103.519,0,0.335955226,0.614175258
103.532,0,0.336409015,0.613831615
103.544,0,0.336409015,0.61443299
103.556,0,0.336106489,0.614862543
103.568,0,0.336106489,0.614862543
103.58,0,0.335955226,0.612027491
103.592,0,0.335955226,0.615378007
103.605,0,0.335955226,0.61314433
103.616,0,0.335955226,0.615206186
103.628,0,0.335955226,0.61314433
103.64,0,0.335955226,0.614690722
103.652,0,0.335501437,0.614948454
103.664,0,0.335501437,0.614261168
103.676,0,0.335803963,0.613917526
103.688,0,0.335803963,0.614261168
103.701,0,0.335350174,0.612714777
103.713,0,0.335350174,0.6145189
103.724,0,0.335047648,0.614690722
103.736,0,0.335047648,0.614003436
103.749,0,0.335955226,0.614948454
103.761,0,0.335955226,0.614690722
103.773,0,0.335047648,0.613402062
103.785,0,0.335047648,0.614003436
103.798,0,0.334745122,0.612457045
103.809,0,0.334291333,0.614776632
103.821,0,0.334291333,0.616752577
103.833,0,0.334291333,0.613745704
103.845,0,0.334291333,0.613745704
103.858,0,0.333535017,0.614862543
103.869,0,0.333535017,0.614261168
103.881,0,0.334442596,0.614347079
103.893,0,0.334442596,0.612886598
103.906,0,0.333081228,0.615292096
103.918,0,0.333081228,0.615206186
103.93,0,0.331871124,0.614003436
103.942,0,0.331871124,0.61314433
103.954,0,0.333081228,0.615721649
103.966,0,0.333081228,0.613402062
103.978,0,0.333383754,0.613831615
103.99,0,0.333383754,0.613745704
104.002,0,0.332324913,0.614862543
104.014,0,0.332324913,0.615206186
104.026,0,0.333988807,0.61443299
104.038,0,0.333988807,0.614261168
104.05,0,0.332929965,0.616924399
104.062,0,0.332929965,0.613659794
104.075,0,0.332627439,0.613659794
104.087,0,0.332627439,0.613745704
104.099,0,0.334442596,0.613745704
104.111,0,0.334442596,0.615721649
104.123,0,0.333988807,0.615893471
104.135,0,0.333988807,0.613917526
104.147,0,0.33368628,0.614948454
104.16,0,0.33368628,0.613831615
104.171,0,0.335047648,0.614690722
104.183,0,0.335047648,0.612886598
104.195,0,0.335047648,0.613831615
104.207,0,0.335047648,0.615893471
104.219,0,0.334745122,0.615292096
104.232,0,0.334745122,0.61314433
104.243,0,0.334745122,0.615292096
104.255,0,0.334745122,0.613917526
104.268,0,0.335955226,0.615034364
104.28,0,0.335803963,0.613745704
104.293,0,0.335803963,0.613316151
104.304,0,0.336560278,0.615893471
104.316,0,0.336560278,0.615206186
104.328,0,0.337014067,0.613659794
104.34,0,0.337014067,0.61443299
104.352,0,0.337014067,0.614862543
104.364,0,0.337014067,0.613831615
104.376,0,0.33761912,0.613831615
104.389,0,0.33761912,0.613745704
104.4,0,0.33913175,0.615463918
104.412,0,0.33913175,0.614776632
104.424,0,0.339888065,0.614261168
104.436,0,0.339888065,0.614862543
104.448,0,0.338980487,0.614261168
104.46,0,0.338980487,0.6145189
104.472,0,0.340946907,0.61443299
104.484,0,0.340946907,0.612972509
104.497,0,0.341249433,0.61580756
104.509,0,0.341249433,0.615893471
104.521,0,0.340946907,0.613917526
104.533,0,0.340946907,0.613917526
104.545,0,0.342308274,0.615378007
104.557,0,0.342308274,0.613402062
104.57,0,0.341854485,0.614776632
104.581,0,0.341854485,0.614175258
104.594,0,0.340946907,0.614175258
104.605,0,0.340946907,0.61580756
104.617,0,0.341249433,0.614175258
104.629,0,0.341249433,0.613745704
104.641,0,0.341249433,0.614690722
104.653,0,0.341249433,0.614003436
104.665,0,0.340795644,0.615378007
104.678,0,0.340795644,0.613917526
104.69,0,0.340341854,0.613917526
104.701,0,0.340341854,0.615979381
104.714,0,0.340341854,0.614690722
104.726,0,0.340341854,0.613831615
104.738,0,0.339434276,0.614948454
104.75,0,0.339434276,0.61314433
104.763,0,0.339888065,0.615206186
104.775,0,0.339888065,0.61443299
104.787,0,0.339888065,0.613831615
104.798,0,0.339888065,0.615893471
104.81,0,0.338829224,0.614690722
104.822,0,0.33913175,0.61314433
104.834,0,0.33913175,0.614690722
104.847,0,0.338526698,0.612972509
104.859,0,0.338526698,0.614862543
104.871,0,0.338829224,0.614347079
104.883,0,0.338829224,0.613917526
104.895,0,0.338375435,0.615206186
104.907,0,0.338375435,0.614862543
104.919,0,0.338375435,0.613402062
104.931,0,0.338375435,0.614003436
104.943,0,0.338526698,0.613917526
104.955,0,0.338526698,0.617439863
104.967,0,0.337770383,0.613917526
104.979,0,0.337770383,0.61314433
104.991,0,0.338980487,0.616065292
105.003,0,0.338980487,0.614690722
105.016,0,0.33761912,0.613230241
105.027,0,0.33761912,0.614690722
105.04,0,0.33761912,0.613745704
105.051,0,0.33761912,0.614690722
105.064,0,0.337770383,0.615549828
105.076,0,0.337770383,0.614948454
105.088,0,0.336560278,0.614261168
105.1,0,0.336560278,0.615378007
105.112,0,0.335955226,0.61443299
105.124,0,0.335955226,0.6145189
105.136,0,0.335198911,0.612371134
105.148,0,0.335198911,0.615292096
105.16,0,0.333837543,0.616237113
105.172,0,0.333837543,0.614776632
105.184,0,0.333988807,0.6145189
105.196,0,0.333988807,0.614690722
105.208,0,0.334745122,0.614175258
105.22,0,0.334745122,0.614862543
105.232,0,0.333383754,0.613917526
105.244,0,0.333383754,0.614175258
105.258,0,0.333081228,0.615721649
105.269,0,0.333081228,0.616065292
105.281,0,0.333988807,0.613659794
105.293,0,0.333232491,0.615463918
105.305,0,0.333232491,0.615378007
105.317,0,0.335198911,0.613659794
105.329,0,0.335198911,0.614003436
105.341,0,0.335198911,0.6145189
105.353,0,0.335198911,0.615721649
105.365,0,0.334442596,0.615979381
105.377,0,0.334442596,0.614003436
105.389,0,0.333988807,0.615206186
105.401,0,0.333988807,0.614776632
105.413,0,0.334291333,0.613831615
105.425,0,0.334291333,0.61443299
105.437,0,0.335198911,0.61443299
105.45,0,0.335198911,0.615292096
105.461,0,0.334745122,0.616752577
105.473,0,0.334745122,0.613659794
105.486,0,0.335501437,0.615292096
105.498,0,0.335501437,0.615292096
105.51,0,0.334442596,0.614776632
105.522,0,0.334442596,0.614003436
105.534,0,0.335803963,0.6145189
105.546,0,0.335803963,0.615549828
105.559,0,0.335501437,0.61580756
105.57,0,0.335501437,0.614175258
105.582,0,0.335501437,0.614690722
105.595,0,0.335501437,0.614003436
105.607,0,0.335198911,0.614261168
105.619,0,0.335198911,0.615721649
105.631,0,0.335803963,0.615292096
105.643,0,0.335803963,0.615034364
105.655,0,0.334442596,0.615034364
105.667,0,0.334442596,0.615206186
105.68,0,0.336409015,0.613316151
105.691,0,0.336409015,0.614347079
105.703,0,0.335198911,0.615206186
105.715,0,0.335198911,0.614690722
105.727,0,0.336257752,0.613402062
105.739,0,0.336257752,0.613831615
105.751,0,0.337921646,0.616323024
105.763,0,0.337921646,0.6145189
105.775,0,0.33761912,0.613745704
105.787,0,0.33761912,0.615034364
105.801,0,0.338677961,0.613745704
105.812,0,0.339585539,0.614862543
105.824,0,0.339585539,0.614862543
105.836,0,0.338980487,0.615034364
105.848,0,0.338980487,0.616323024
105.86,0,0.340644381,0.615206186
105.872,0,0.340644381,0.612972509
105.884,0,0.341400696,0.614347079
105.896,0,0.341400696,0.613917526
105.908,0,0.341703222,0.616323024
105.921,0,0.341703222,0.614690722
105.932,0,0.342157011,0.613917526
105.945,0,0.342157011,0.616408935
105.956,0,0.3426108,0.614776632
105.968,0,0.3426108,0.612886598
105.98,0,0.343064589,0.615378007
105.992,0,0.343064589,0.613402062
106.004,0,0.344123431,0.615206186
106.017,0,0.344123431,0.614948454
106.03,0,0.343669642,0.614862543
106.041,0,0.343669642,0.615120275
106.053,0,0.343367115,0.615378007
106.065,0,0.343367115,0.613659794
106.077,0,0.342913326,0.614690722
106.089,0,0.342913326,0.613316151
106.101,0,0.343215852,0.615206186
106.113,0,0.343215852,0.615463918
106.125,0,0.343820905,0.613831615
106.137,0,0.343820905,0.614862543
106.149,0,0.342913326,0.615549828
106.162,0,0.342913326,0.61443299
106.174,0,0.341854485,0.613487973
106.185,0,0.341854485,0.613831615
106.198,0,0.342913326,0.614776632
106.209,0,0.342913326,0.615292096
106.222,0,0.342762063,0.61443299
106.234,0,0.342762063,0.6145189
106.246,0,0.342308274,0.616580756
106.258,0,0.342308274,0.614003436
106.27,0,0.342157011,0.613917526
106.282,0,0.342157011,0.613831615
106.294,0,0.342157011,0.614690722
106.306,0,0.342157011,0.616494845
106.319,0,0.341249433,0.614862543
106.33,0,0.341551959,0.613487973
106.342,0,0.341551959,0.615979381
106.354,0,0.342459537,0.6145189
106.366,0,0.342459537,0.614862543
106.378,0,0.34109817,0.612886598
106.39,0,0.34109817,0.614862543
106.402,0,0.34109817,0.616237113
106.415,0,0.34109817,0.613917526
106.427,0,0.341400696,0.61443299
106.438,0,0.341400696,0.615979381
106.452,0,0.340493118,0.61443299
106.463,0,0.340493118,0.614690722
106.475,0,0.34109817,0.613831615
106.487,0,0.34109817,0.61443299
106.499,0,0.340644381,0.615893471
106.512,0,0.340644381,0.616580756
106.523,0,0.339585539,0.616237113
106.535,0,0.339585539,0.6145189
106.548,0,0.338375435,0.614261168
106.56,0,0.338375435,0.613487973
106.572,0,0.339585539,0.614690722
106.584,0,0.339585539,0.614862543
106.596,0,0.338375435,0.615292096
106.608,0,0.338375435,0.617439863
106.62,0,0.337770383,0.613917526
106.632,0,0.337770383,0.614347079
106.644,0,0.337165331,0.615034364
106.656,0,0.337165331,0.614948454
106.668,0,0.334442596,0.614175258
106.68,0,0.334442596,0.613831615
106.692,0,0.334896385,0.615463918
106.704,0,0.334896385,0.615549828
106.716,0,0.336409015,0.614690722
106.728,0,0.336409015,0.615463918
106.74,0,0.335047648,0.61580756
106.753,0,0.335047648,0.614690722
106.764,0,0.334745122,0.61443299
106.777,0,0.334745122,0.613230241
106.789,0,0.335350174,0.614862543
106.801,0,0.335350174,0.616323024
106.814,0,0.333988807,0.615034364
106.825,0,0.335350174,0.613230241
106.838,0,0.335350174,0.614862543
106.849,0,0.335803963,0.6145189
106.861,0,0.335803963,0.614690722
106.873,0,0.335047648,0.614776632
106.885,0,0.335047648,0.614690722
106.897,0,0.333837543,0.615979381
106.909,0,0.333837543,0.614776632
106.921,0,0.33414007,0.612714777
106.933,0,0.33414007,0.615034364
106.945,0,0.334896385,0.614948454
106.957,0,0.334896385,0.615034364
106.969,0,0.336106489,0.615549828
106.981,0,0.336106489,0.615034364
106.994,0,0.335350174,0.616408935
107.006,0,0.335350174,0.6145189
107.018,0,0.334896385,0.613230241
107.03,0,0.334896385,0.614261168
107.043,0,0.3356527,0.614261168
107.054,0,0.3356527,0.616151203
107.066,0,0.3356527,0.614261168
107.078,0,0.3356527,0.615292096
107.09,0,0.336106489,0.615893471
107.102,0,0.336106489,0.615292096
107.114,0,0.336257752,0.613745704
107.127,0,0.336257752,0.614948454
107.138,0,0.335955226,0.614261168
107.15,0,0.335955226,0.615378007
107.162,0,0.336560278,0.615206186
107.174,0,0.336560278,0.615292096
107.187,0,0.33761912,0.615206186
107.199,0,0.33761912,0.616065292
107.211,0,0.33761912,0.614003436
107.223,0,0.33761912,0.613745704
107.235,0,0.338677961,0.614003436
107.247,0,0.338677961,0.615635739
107.259,0,0.33913175,0.616065292
107.271,0,0.33913175,0.615292096
107.283,0,0.338829224,0.614862543
107.295,0,0.338829224,0.615034364
107.307,0,0.340341854,0.614347079
107.319,0,0.340341854,0.614003436
107.332,0,0.340190591,0.614261168
107.343,0,0.339736802,0.615463918
107.355,0,0.339736802,0.615893471
107.367,0,0.339736802,0.615034364
107.38,0,0.339736802,0.614347079
107.391,0,0.340039328,0.615721649
107.403,0,0.340039328,0.614261168
107.416,0,0.339736802,0.615292096
107.428,0,0.339736802,0.614003436
107.44,0,0.339736802,0.614604811
107.452,0,0.339736802,0.615721649
107.464,0,0.339888065,0.616065292
107.476,0,0.339888065,0.614175258
107.488,0,0.338224172,0.615893471
107.5,0,0.338224172,0.614862543
107.513,0,0.338829224,0.614003436
107.524,0,0.338829224,0.613745704
107.536,0,0.33913175,0.6145189
107.548,0,0.33913175,0.616752577
107.56,0,0.338677961,0.616323024
107.573,0,0.338677961,0.614347079
107.584,0,0.338677961,0.615463918
107.596,0,0.338677961,0.615378007
107.609,0,0.338375435,0.614690722
107.621,0,0.338375435,0.614003436
107.633,0,0.339434276,0.615378007
107.645,0,0.339434276,0.616065292
107.657,0,0.340190591,0.617268041
107.669,0,0.340190591,0.615463918
107.681,0,0.340039328,0.61580756
107.693,0,0.340039328,0.615206186
107.706,0,0.340039328,0.615206186
107.717,0,0.340039328,0.614776632
107.73,0,0.340341854,0.615034364
107.741,0,0.340341854,0.616237113
107.753,0,0.339888065,0.617268041
107.766,0,0.339888065,0.613745704
107.777,0,0.340493118,0.614948454
107.79,0,0.340493118,0.61580756
107.802,0,0.340493118,0.614948454
107.814,0,0.340493118,0.615206186
107.827,0,0.340039328,0.614175258
107.838,0,0.339585539,0.615378007
107.85,0,0.339585539,0.616924399
107.862,0,0.338980487,0.614347079
107.874,0,0.338980487,0.61580756
107.89,0,0.338980487,0.615034364
107.909,0,0.339736802,0.613917526
107.919,0,0.338980487,0.615378007
107.923,0,0.338980487,0.614776632
107.934,0,0.338224172,0.615292096
107.946,0,0.338224172,0.616408935
107.958,0,0.337467857,0.615549828
107.971,0,0.337467857,0.613402062
107.983,0,0.337014067,0.6145189
107.995,0,0.337014067,0.614690722
108.007,0,0.337316594,0.61580756
108.019,0,0.337316594,0.614261168
108.031,0,0.336711541,0.615721649
108.043,0,0.336711541,0.615893471
108.055,0,0.335955226,0.615292096
108.067,0,0.335955226,0.613917526
108.079,0,0.335955226,0.614862543
108.091,0,0.335955226,0.614347079
108.103,0,0.335803963,0.617525773
108.115,0,0.335803963,0.614690722
108.127,0,0.335803963,0.6145189
108.139,0,0.335803963,0.616323024
108.151,0,0.337014067,0.615463918
108.163,0,0.337014067,0.614003436
108.176,0,0.335955226,0.615206186
108.188,0,0.335955226,0.614776632
108.2,0,0.335198911,0.615292096
108.212,0,0.335198911,0.615034364
108.224,0,0.336257752,0.615463918
108.236,0,0.336257752,0.615292096
108.248,0,0.335350174,0.615979381
108.26,0,0.335350174,0.614690722
108.272,0,0.333837543,0.615034364
108.285,0,0.336106489,0.613659794
108.296,0,0.336106489,0.615378007
108.308,0,0.336106489,0.618041237
108.321,0,0.33368628,0.616065292
108.332,0,0.33368628,0.615292096
108.345,0,0.33368628,0.614862543
108.356,0,0.33368628,0.614261168
108.369,0,0.335047648,0.615549828
108.381,0,0.332778702,0.614003436
108.393,0,0.332778702,0.616237113
108.405,0,0.333535017,0.616838488
108.417,0,0.333535017,0.614862543
108.43,0,0.335198911,0.614003436
108.442,0,0.335198911,0.616752577
108.453,0,0.333081228,0.616237113
108.465,0,0.333081228,0.614261168
108.478,0,0.333837543,0.612886598
108.489,0,0.333837543,0.616065292
108.501,0,0.33368628,0.616237113
108.514,0,0.33368628,0.61580756
108.526,0,0.33368628,0.61580756
108.538,0,0.33368628,0.616151203
108.55,0,0.335047648,0.615979381
108.562,0,0.335047648,0.61443299
108.574,0,0.335803963,0.614690722
108.586,0,0.335803963,0.615378007
108.599,0,0.335955226,0.616237113
108.61,0,0.335955226,0.616494845
108.622,0,0.335955226,0.614690722
108.634,0,0.335955226,0.616323024
108.646,0,0.336257752,0.615721649
108.658,0,0.336257752,0.615206186
108.67,0,0.337316594,0.614948454
108.683,0,0.337316594,0.615378007
108.694,0,0.337770383,0.616752577
108.706,0,0.337770383,0.616065292
108.718,0,0.337770383,0.615120275
108.731,0,0.337770383,0.616065292
108.743,0,0.338829224,0.615034364
108.755,0,0.338829224,0.614862543
108.767,0,0.338677961,0.615549828
108.779,0,0.338677961,0.61709622
108.792,0,0.338829224,0.61580756
108.803,0,0.338829224,0.616237113
108.815,0,0.339585539,0.615979381
108.827,0,0.339585539,0.615292096
108.84,0,0.339434276,0.61580756
108.851,0,0.338980487,0.615721649
108.864,0,0.338980487,0.616065292
108.875,0,0.339888065,0.61443299
108.887,0,0.339888065,0.615721649
108.899,0,0.339736802,0.617869416
108.911,0,0.339736802,0.615034364
108.924,0,0.338375435,0.614690722
108.935,0,0.338375435,0.616237113
108.947,0,0.33913175,0.61580756
108.96,0,0.33913175,0.615034364
108.972,0,0.33913175,0.613831615
108.984,0,0.33913175,0.617268041
108.996,0,0.338375435,0.61709622
109.008,0,0.338375435,0.61443299
109.02,0,0.337921646,0.6145189
109.032,0,0.337921646,0.61580756
109.044,0,0.338072909,0.614261168
109.056,0,0.338072909,0.616323024
109.068,0,0.337014067,0.616065292
109.08,0,0.337014067,0.614862543
109.092,0,0.336257752,0.616838488
109.104,0,0.336257752,0.61580756
109.116,0,0.336862804,0.614347079
109.128,0,0.336862804,0.615979381
109.14,0,0.335955226,0.615034364
109.153,0,0.335955226,0.616408935
109.165,0,0.335501437,0.616065292
109.177,0,0.335501437,0.615549828
109.189,0,0.335501437,0.616494845
109.201,0,0.335501437,0.615549828
109.213,0,0.335350174,0.614690722
109.225,0,0.335350174,0.617525773
109.237,0,0.335350174,0.612886598
109.249,0,0.335350174,0.61580756
109.261,0,0.335955226,0.616838488
109.273,0,0.335955226,0.614776632
109.285,0,0.334442596,0.615893471
109.297,0,0.334442596,0.616580756
109.309,0,0.333837543,0.6145189
109.321,0,0.333837543,0.614862543
109.333,0,0.333383754,0.613831615
109.345,0,0.333383754,0.616580756
109.358,0,0.33368628,0.616580756
109.37,0,0.332627439,0.615292096
109.381,0,0.332627439,0.615378007
109.394,0,0.333232491,0.616580756
109.406,0,0.333232491,0.614948454
109.418,0,0.33217365,0.615292096
109.43,0,0.33217365,0.614261168
109.443,0,0.331871124,0.615463918
109.454,0,0.331871124,0.617697595
109.467,0,0.332627439,0.616408935
109.478,0,0.332627439,0.613831615
109.49,0,0.332324913,0.61709622
109.503,0,0.332324913,0.615549828
109.515,0,0.331417335,0.615378007
109.526,0,0.331417335,0.614690722
109.539,0,0.33217365,0.615206186
109.551,0,0.33217365,0.616838488
109.563,0,0.33066102,0.616580756
109.575,0,0.33066102,0.615206186
109.59,0,0.331114809,0.616494845
109.599,0,0.331114809,0.615292096
109.611,0,0.331266072,0.615893471
109.623,0,0.331266072,0.614948454
109.635,0,0.330812283,0.614948454
109.647,0,0.330812283,0.616838488
109.659,0,0.33066102,0.616323024
109.672,0,0.33066102,0.616494845
109.683,0,0.330812283,0.616924399
109.695,0,0.330812283,0.614776632
109.707,0,0.33066102,0.615206186
109.72,0,0.33066102,0.615378007
109.732,0,0.331114809,0.614690722
109.744,0,0.331114809,0.61709622
109.756,0,0.330963546,0.616924399
109.768,0,0.330963546,0.615463918
109.78,0,0.330509756,0.615549828
109.792,0,0.330509756,0.615721649
109.804,0,0.331417335,0.614690722
109.816,0,0.331417335,0.616065292
109.828,0,0.330963546,0.61443299
109.84,0,0.330963546,0.616323024
109.853,0,0.330812283,0.617353952
109.864,0,0.330812283,0.614690722
109.876,0,0.330812283,0.615893471
109.888,0,0.332929965,0.616580756
109.9,0,0.332929965,0.615893471
109.912,0,0.331719861,0.616752577
109.924,0,0.331719861,0.614690722
109.937,0,0.332022387,0.615893471
109.949,0,0.332022387,0.617268041
109.961,0,0.332476176,0.615549828
109.974,0,0.332476176,0.614690722
