time,brake,rpm,speed,throttle
51.84,0,0.37060916,0,0.033898305
51.852,0,0.37060916,0,0.033898305
51.864,0,0.369275233,0,0.033898305
51.876,0,0.369275233,0,0.033898305
51.889,0,0.36860827,0,0.033898305
51.901,0,0.36860827,0,0.033898305
51.913,0,0.368385949,0.008066637,0.033898305
51.925,0,0.368385949,0.009118808,0.033898305
51.937,0,0.369497554,0.009557212,0.033898305
51.949,0,0.367718986,0.009644893,0.033898305
51.961,0,0.367718986,0.009732573,0.033898305
51.973,0,0.369719876,0.009557212,0.033898305
51.985,0,0.369719876,0.010784744,0.033898305
51.997,0,0.36860827,0.010872424,0.033898305
52.009,0,0.36860827,0.010872424,0.033898305
52.022,0,0.369052912,0.010960105,0.033898305
52.033,0,0.369052912,0.012012275,0.033898305
52.045,0,0.370164518,0.012099956,0.033898305
52.057,0,0.370164518,0.012099956,0.033898305
52.069,0,0.36860827,0.012187637,0.033898305
52.082,0,0.36860827,0.013239807,0.033898305
52.093,0,0.369497554,0.013239807,0.033898305
52.105,0,0.369497554,0.013327488,0.033898305
52.117,0,0.369719876,0.01350285,0.033898305
52.129,0,0.369719876,0.014379658,0.033898305
52.142,0,0.370831481,0.014467339,0.033898305
52.153,0,0.370831481,0.01455502,0.033898305
52.165,0,0.36860827,0.015519509,0.033898305
52.178,0,0.36860827,0.01560719,0.033898305
52.19,0,0.369942197,0.015694871,0.033898305
52.202,0,0.369942197,0.016571679,0.033898305
52.214,0,0.37060916,0.01665936,0.033898305
52.226,0,0.37060916,0.016747041,0.033898305
52.238,0,0.372165407,0.01771153,0.033898305
52.25,0,0.372165407,0.01771153,0.033898305
52.262,0,0.372387728,0.017799211,0.033898305
52.274,0,0.372387728,0.0187637,0.033898305
52.286,0,0.371498444,0.018851381,0.033898305
52.298,0,0.371498444,0.019026743,0.033898305
52.31,0,0.37283237,0.019640509,0.033898305
52.322,0,0.37283237,0.019728189,0.033898305
52.334,0,0.373054691,0.020517317,0.033898305
52.347,0,0.373054691,0.020517317,0.033898305
52.358,0,0.373054691,0.02086804,0.033898305
52.372,0,0.373054691,0.021481806,0.033898305
52.387,0,0.373054691,0.021569487,0.033898305
52.395,0,0.373054691,0.022270934,0.033898305
52.407,0,0.372610049,0.022358615,0.033898305
52.419,0,0.371943086,0.022972381,0.033898305
52.432,0,0.371943086,0.023060061,0.033898305
52.443,0,0.371498444,0.023235423,0.033898305
52.455,0,0.371498444,0.023761508,0.033898305
52.467,0,0.371720765,0.024112231,0.033898305
52.479,0,0.371720765,0.024638317,0.033898305
52.491,0,0.371498444,0.02498904,0.033898305
52.503,0,0.371498444,0.025602806,0.033898305
52.515,0,0.368830591,0.025778167,0.033898305
52.527,0,0.368830591,0.026304253,0.033898305
52.539,0,0.370386839,0.026304253,0.033898305
52.551,0,0.370386839,0.026830338,0.033898305
52.563,0,0.37060916,0.027619465,0.033898305
52.576,0,0.37060916,0.027794827,0.033898305
52.588,0,0.371276123,0.028671635,0.033898305
52.6,0,0.371276123,0.028846997,0.033898305
52.612,0,0.369942197,0.029460763,0.033898305
52.624,0,0.369942197,0.029460763,0.033898305
52.636,0,0.369052912,0.030074529,0.033898305
52.648,0,0.369052912,0.029986848,0.033898305
52.66,0,0.369942197,0.030512933,0.033898305
52.672,0,0.369942197,0.030951337,0.033898305
52.684,0,0.371498444,0.031565103,0.033898305
52.696,0,0.371498444,0.032178869,0.033898305
52.708,0,0.367274344,0.032880316,0.033898305
52.72,0,0.367274344,0.032704954,0.033898305
52.732,0,0.368830591,0.033231039,0.033898305
52.744,0,0.368830591,0.033055677,0.033898305
52.757,0,0.369942197,0.033406401,0.033898305
52.768,0,0.369942197,0.033932486,0.033898305
52.781,0,0.36860827,0.03437089,0.033898305
52.792,0,0.36860827,0.034896975,0.033898305
52.804,0,0.369052912,0.035335379,0.033898305
52.816,0,0.369052912,0.035773783,0.033898305
52.828,0,0.369719876,0.036124507,0.033898305
52.841,0,0.369719876,0.036650592,0.033898305
52.853,0,0.369497554,0.037176677,0.033898305
52.865,0,0.369497554,0.037176677,0.033898305
52.877,0,0.369497554,0.037702762,0.033898305
52.889,0,0.369497554,0.038053485,0.033898305
52.901,0,0.372165407,0.03857957,0.033898305
52.913,0,0.372165407,0.038842613,0.033898305
52.925,0,0.371498444,0.03954406,0.033898305
52.937,0,0.371498444,0.040070145,0.033898305
52.949,0,0.371498444,0.040771591,0.033898305
52.961,0,0.371498444,0.040771591,0.033898305
52.974,0,0.370831481,0.041297676,0.033898305
52.985,0,0.371053802,0.041823762,0.033898305
52.997,0,0.371053802,0.042262166,0.033898305
53.009,0,0.371276123,0.042612889,0.033898305
53.022,0,0.371276123,0.043226655,0.033898305
53.033,0,0.370164518,0.043665059,0.033898305
53.045,0,0.370164518,0.044191144,0.033898305
53.057,0,0.37060916,0.044980272,0.033898305
53.07,0,0.37060916,0.045506357,0.033898305
53.082,0,0.369497554,0.045594038,0.033898305
53.094,0,0.369497554,0.045155633,0.033898305
53.106,0,0.369719876,0.045594038,0.033898305
53.118,0,0.369719876,0.04585708,0.033898305
53.13,0,0.369719876,0.045506357,0.033898305
53.142,0,0.369719876,0.046120123,0.033898305
53.154,0,0.371053802,0.047523016,0.033898305
53.166,0,0.371053802,0.047259974,0.033898305
53.178,0,0.371498444,0.046733889,0.033898305
53.191,0,0.371498444,0.046733889,0.033898305
53.202,0,0.371053802,0.048662867,0.033898305
53.214,0,0.371053802,0.050153441,0.033898305
53.226,0,0.372387728,0.049188952,0.033898305
53.238,0,0.372387728,0.049101271,0.033898305
53.25,0,0.37060916,0.051205612,0.033898305
53.262,0,0.37060916,0.053222271,0.033898305
53.274,0,0.370386839,0.053923718,0.033898305
53.286,0,0.370386839,0.053485313,0.033898305
53.298,0,0.369719876,0.052345463,0.033898305
53.311,0,0.369719876,0.051556335,0.033898305
53.322,0,0.369052912,0.051994739,0.033898305
53.335,0,0.369052912,0.052871548,0.033898305
53.347,0,0.367718986,0.053222271,0.033898305
53.359,0,0.367718986,0.053572994,0.033898305
53.371,0,0.367052023,0.053748356,0.033898305
53.383,0,0.367052023,0.053836037,0.033898305
53.395,0,0.368830591,0.054274441,0.033898305
53.407,0,0.368830591,0.054975888,0.033898305
53.419,0,0.370164518,0.055326611,0.033898305
53.431,0,0.370164518,0.055589654,0.033898305
53.443,0,0.368830591,0.055765015,0.033898305
53.455,0,0.368830591,0.05620342,0.033898305
53.467,0,0.369275233,0.056466462,0.033898305
53.479,0,0.369275233,0.056729505,0.033898305
53.492,0,0.370831481,0.056992547,0.033898305
53.503,0,0.371720765,0.057167909,0.033898305
53.515,0,0.371720765,0.057957036,0.033898305
53.527,0,0.37060916,0.058044717,0.033898305
53.54,0,0.37060916,0.058220079,0.033898305
53.551,0,0.37060916,0.058658483,0.033898305
53.563,0,0.37060916,0.059096887,0.033898305
53.576,0,0.371498444,0.059184568,0.033898305
53.588,0,0.371498444,0.059447611,0.033898305
53.601,0,0.37060916,0.059886015,0.033898305
53.612,0,0.37060916,0.0604121,0.033898305
53.624,0,0.370831481,0.060762823,0.033898305
53.636,0,0.370831481,0.061113547,0.033898305
53.648,0,0.372165407,0.061288908,0.033898305
53.66,0,0.372165407,0.061639632,0.033898305
53.672,0,0.370831481,0.062341078,0.033898305
53.684,0,0.370831481,0.062165717,0.033898305
53.696,0,0.372165407,0.062341078,0.033898305
53.708,0,0.372165407,0.062779483,0.033898305
53.72,0,0.373054691,0.063305568,0.033898305
53.732,0,0.373054691,0.063480929,0.033898305
53.744,0,0.37283237,0.064094695,0.033898305
53.756,0,0.37283237,0.064708461,0.033898305
53.768,0,0.371498444,0.064796142,0.033898305
53.78,0,0.371498444,0.065059185,0.033898305
53.792,0,0.372165407,0.06558527,0.033898305
53.805,0,0.372165407,0.066199036,0.033898305
53.816,0,0.372387728,0.065935993,0.033898305
53.828,0,0.372387728,0.066111355,0.033898305
53.84,0,0.37060916,0.06663744,0.033898305
53.852,0,0.37060916,0.067251206,0.033898305
53.865,0,0.371276123,0.066988163,0.033898305
53.877,0,0.371276123,0.067426567,0.033898305
53.889,0,0.371276123,0.06768961,0.033898305
53.901,0,0.371276123,0.068040333,0.033898305
53.913,0,0.370386839,0.068391057,0.033898305
53.925,0,0.370386839,0.069092503,0.033898305
53.937,0,0.370831481,0.069180184,0.033898305
53.949,0,0.370831481,0.069530907,0.033898305
53.961,0,0.370164518,0.070056993,0.033898305
53.973,0,0.370164518,0.06979395,0.033898305
53.985,0,0.367718986,0.070232354,0.033898305
53.997,0,0.367718986,0.070933801,0.033898305
54.009,0,0.369719876,0.071196843,0.033898305
54.021,0,0.369719876,0.07189829,0.033898305
54.034,0,0.371276123,0.072336694,0.033898305
54.045,0,0.370164518,0.072862779,0.033898305
54.057,0,0.370164518,0.073213503,0.033898305
54.073,0,0.369942197,0.072862779,0.033898305
54.082,0,0.369942197,0.072599737,0.033898305
54.094,0,0.371720765,0.072862779,0.033898305
54.106,0,0.371720765,0.073038141,0.033898305
54.118,0,0.373054691,0.074528715,0.033898305
54.13,0,0.373054691,0.07496712,0.033898305
54.142,0,0.373277012,0.075493205,0.033898305
54.154,0,0.373277012,0.075843928,0.033898305
54.166,0,0.373277012,0.076457694,0.033898305
54.178,0,0.373277012,0.075668566,0.033898305
54.19,0,0.371943086,0.075756247,0.033898305
54.202,0,0.371943086,0.076457694,0.033898305
54.214,0,0.37060916,0.07707146,0.033898305
54.226,0,0.37060916,0.076983779,0.033898305
54.238,0,0.371053802,0.077685226,0.033898305
54.25,0,0.371053802,0.07812363,0.033898305
54.263,0,0.371498444,0.078298992,0.033898305
54.274,0,0.371498444,0.078474353,0.033898305
54.286,0,0.371943086,0.078649715,0.033898305
54.299,0,0.371943086,0.0791758,0.033898305
54.311,0,0.367941307,0.079526523,0.033898305
54.323,0,0.367941307,0.079701885,0.033898305
54.335,0,0.37060916,0.080140289,0.033898305
54.347,0,0.37060916,0.080841736,0.033898305
54.359,0,0.369719876,0.081543183,0.033898305
54.371,0,0.369719876,0.08233231,0.033898305
54.383,0,0.370164518,0.082770715,0.033898305
54.395,0,0.370164518,0.083647523,0.033898305
54.407,0,0.371053802,0.083910566,0.033898305
54.42,0,0.371053802,0.084436651,0.033898305
54.431,0,0.370831481,0.084612012,0.033898305
54.444,0,0.370831481,0.084787374,0.033898305
54.455,0,0.370386839,0.085488821,0.033898305
54.467,0,0.370386839,0.085576502,0.033898305
54.479,0,0.36860827,0.084524331,0.033898305
54.491,0,0.36860827,0.084699693,0.033898305
54.504,0,0.370386839,0.084436651,0.033898305
54.515,0,0.370386839,0.084699693,0.033898305
54.527,0,0.367718986,0.084612012,0.033898305
54.54,0,0.369942197,0.08434897,0.033898305
54.552,0,0.369942197,0.085488821,0.033898305
54.564,0,0.368385949,0.085839544,0.033898305
54.576,0,0.368385949,0.085751863,0.033898305
54.588,0,0.367941307,0.086190267,0.033898305
54.6,0,0.367941307,0.086190267,0.033898305
54.613,0,0.368163628,0.086277948,0.033898305
54.624,0,0.368163628,0.087330118,0.033898305
54.636,0,0.36860827,0.087768523,0.033898305
54.648,0,0.36860827,0.087856203,0.033898305
54.66,0,0.369942197,0.088382288,0.033898305
54.672,0,0.369942197,0.088469969,0.033898305
54.684,0,0.367941307,0.088820693,0.033898305
54.696,0,0.367941307,0.089083735,0.033898305
54.708,0,0.366607381,0.089522139,0.033898305
54.72,0,0.366607381,0.089434459,0.033898305
54.732,0,0.36860827,0.089785182,0.033898305
54.744,0,0.36860827,0.090311267,0.033898305
54.756,0,0.369942197,0.091012714,0.033898305
54.768,0,0.369942197,0.09162648,0.033898305
54.781,0,0.369497554,0.092240246,0.033898305
54.793,0,0.369497554,0.092240246,0.033898305
54.805,0,0.369719876,0.092152565,0.033898305
54.817,0,0.369719876,0.092503288,0.033898305
54.829,0,0.369052912,0.093117054,0.033898305
54.841,0,0.369052912,0.093204735,0.033898305
54.854,0,0.368385949,0.093292416,0.033898305
54.865,0,0.368385949,0.093993862,0.033898305
54.877,0,0.370831481,0.094695309,0.033898305
54.889,0,0.370831481,0.095221394,0.033898305
54.901,0,0.371498444,0.095747479,0.033898305
54.913,0,0.371498444,0.095747479,0.033898305
54.926,0,0.369275233,0.095572117,0.033898305
54.937,0,0.369275233,0.095747479,0.033898305
54.949,0,0.369497554,0.09583516,0.033898305
54.961,0,0.369497554,0.096098203,0.033898305
54.973,0,0.369942197,0.096975011,0.033898305
54.985,0,0.369942197,0.097325734,0.033898305
54.998,0,0.369719876,0.097588777,0.033898305
55.009,0,0.369719876,0.098114862,0.033898305
55.022,0,0.371053802,0.098728628,0.033898305
55.034,0,0.371053802,0.098816309,0.033898305
55.046,0,0.372387728,0.099342394,0.033898305
55.058,0,0.372387728,0.099868479,0.033898305
55.07,0,0.370386839,0.099254713,0.033898305
55.083,0,0.37060916,0.099430075,0.033898305
55.094,0,0.37060916,0.100131521,0.033898305
55.106,0,0.37283237,0.100832968,0.033898305
55.119,0,0.37283237,0.101446734,0.033898305
55.131,0,0.371276123,0.101972819,0.033898305
55.142,0,0.371276123,0.101972819,0.033898305
55.154,0,0.371276123,0.101972819,0.033898305
55.166,0,0.371276123,0.101797457,0.033898305
55.178,0,0.371943086,0.101972819,0.033898305
55.19,0,0.371943086,0.1020605,0.033898305
55.202,0,0.371276123,0.102586585,0.033898305
55.214,0,0.371276123,0.103024989,0.033898305
55.227,0,0.371720765,0.103463393,0.033898305
55.239,0,0.371720765,0.103463393,0.033898305
55.251,0,0.374388617,0.103989478,0.033898305
55.263,0,0.374388617,0.104340202,0.033898305
55.275,0,0.373721654,0.104778606,0.033898305
55.287,0,0.373721654,0.104866287,0.033898305
55.299,0,0.370831481,0.10521701,0.033898305
55.311,0,0.370831481,0.105392372,0.033898305
55.323,0,0.371943086,0.105655414,0.033898305
55.335,0,0.371943086,0.106356861,0.033898305
55.347,0,0.372165407,0.106619904,0.033898305
55.359,0,0.372165407,0.107145989,0.033898305
55.371,0,0.37283237,0.106970627,0.033898305
55.383,0,0.37283237,0.107847435,0.033898305
55.395,0,0.372165407,0.107584393,0.033898305
55.407,0,0.372165407,0.108022797,0.033898305
55.419,0,0.37060916,0.107847435,0.033898305
55.431,0,0.37060916,0.10837352,0.033898305
55.443,0,0.369719876,0.10837352,0.033898305
55.456,0,0.369719876,0.108461201,0.033898305
55.468,0,0.37060916,0.110653222,0.033898305
55.48,0,0.37060916,0.109951776,0.033898305
55.492,0,0.370386839,0.110302499,0.033898305
55.504,0,0.370386839,0.108811925,0.033898305
55.516,0,0.369497554,0.110477861,0.033898305
55.528,0,0.369497554,0.110477861,0.033898305
55.54,0,0.367718986,0.111179307,0.033898305
55.552,0,0.367718986,0.111968435,0.033898305
55.564,0,0.368163628,0.111793073,0.033898305
55.576,0,0.368163628,0.112319158,0.033898305
55.588,0,0.368385949,0.112582201,0.033898305
55.601,0,0.367941307,0.113108286,0.033898305
55.613,0,0.367941307,0.113459009,0.033898305
55.624,0,0.369275233,0.113459009,0.033898305
55.636,0,0.369275233,0.113634371,0.033898305
55.648,0,0.367496665,0.113985094,0.033898305
55.66,0,0.367496665,0.114335818,0.033898305
55.672,0,0.365718097,0.11459886,0.033898305
55.684,0,0.365718097,0.11459886,0.033898305
55.696,0,0.366607381,0.114949584,0.033898305
55.708,0,0.366607381,0.115300307,0.033898305
55.721,0,0.367941307,0.115300307,0.033898305
55.732,0,0.367941307,0.115563349,0.033898305
55.744,0,0.367052023,0.116177115,0.033898305
55.757,0,0.367052023,0.116527839,0.033898305
55.769,0,0.367274344,0.116790881,0.033898305
55.78,0,0.367274344,0.116790881,0.033898305
55.793,0,0.367052023,0.116878562,0.033898305
55.805,0,0.367052023,0.117229285,0.033898305
55.817,0,0.368163628,0.117316966,0.033898305
55.829,0,0.368163628,0.118106094,0.033898305
55.841,0,0.369719876,0.118369136,0.033898305
55.853,0,0.369719876,0.119070583,0.033898305
55.865,0,0.36860827,0.119158264,0.033898305
55.877,0,0.36860827,0.118632179,0.033898305
55.889,0,0.368163628,0.118982902,0.033898305
55.901,0,0.368163628,0.119333626,0.033898305
55.913,0,0.368830591,0.11977203,0.033898305
55.925,0,0.368830591,0.119859711,0.033898305
55.938,0,0.368830591,0.119947391,0.033898305
55.949,0,0.368830591,0.120648838,0.033898305
55.961,0,0.36860827,0.120561157,0.033898305
55.974,0,0.36860827,0.120385796,0.033898305
55.985,0,0.369942197,0.121262604,0.033898305
55.998,0,0.369942197,0.121788689,0.033898305
56.009,0,0.370831481,0.122314774,0.033898305
56.022,0,0.370831481,0.122402455,0.033898305
56.034,0,0.370386839,0.122227093,0.033898305
56.046,0,0.370386839,0.122490136,0.033898305
56.058,0,0.370386839,0.122840859,0.033898305
56.07,0,0.370386839,0.122490136,0.033898305
56.083,0,0.369719876,0.123279263,0.033898305
56.094,0,0.369719876,0.123805349,0.033898305
56.106,0,0.370386839,0.124506795,0.033898305
56.118,0,0.370386839,0.12503288,0.033898305
56.132,0,0.371498444,0.125471285,0.033898305
56.143,0,0.371498444,0.125471285,0.033898305
56.154,0,0.371498444,0.125383604,0.033898305
56.166,0,0.369497554,0.125646646,0.033898305
56.178,0,0.369497554,0.125120561,0.033898305
56.19,0,0.367718986,0.125734327,0.033898305
56.202,0,0.367718986,0.125822008,0.033898305
56.214,0,0.368385949,0.126260412,0.033898305
56.226,0,0.368385949,0.126698816,0.033898305
56.238,0,0.368163628,0.126698816,0.033898305
56.25,0,0.368163628,0.127312582,0.033898305
56.263,0,0.369275233,0.127487944,0.033898305
56.275,0,0.369275233,0.127663306,0.033898305
56.287,0,0.366829702,0.128715476,0.033898305
56.299,0,0.366829702,0.127926348,0.033898305
56.311,0,0.366829702,0.128189391,0.033898305
56.323,0,0.366829702,0.128364752,0.033898305
56.335,0,0.366607381,0.128364752,0.033898305
56.347,0,0.366607381,0.129066199,0.033898305
56.359,0,0.367941307,0.128978518,0.033898305
56.371,0,0.367941307,0.129241561,0.033898305
56.383,0,0.369497554,0.129679965,0.033898305
56.395,0,0.369497554,0.129943007,0.033898305
56.407,0,0.367718986,0.130556773,0.033898305
56.419,0,0.367718986,0.129943007,0.033898305
56.431,0,0.369719876,0.129855327,0.033898305
56.443,0,0.369719876,0.130732135,0.033898305
